	FP2	FP2	FP2	FP3	FP3	FP3	FP2	FP2	FP2	FP3	FP3	FP3	FP2	FP2	FP2	FP3	FP3	FP3
3415	0	0	0	-72.795547	-86.950287	1016.272461	0	0	0	1.367427	0.440112	-0.123291	0	0	0	0.342035	0.006673	4.590914
3416	0	0	0	-72.816498	-87.304047	1011.266907	0	0	0	1.366417	0.439204	-0.123214	0	0	0	0.295727	0.00577	3.969355
3417	0	0	0	-72.417442	-86.084503	1007.340576	0	0	0	1.366594	0.438578	-0.123226	0	0	0	0.325215	0.006345	4.365148
3418	0	0	0	-71.27803	-86.77578	1006.143921	0	0	0	1.36774	0.439241	-0.123313	0	0	0	0.338067	0.006596	4.537652
3419	0	0	0	-69.705177	-85.200417	1001.573181	0	0	0	1.366603	0.439418	-0.123228	0	0	0	0.303463	0.005921	4.073186
3420	0	0	0	-69.325813	-85.901985	994.869141	0	0	0	1.366717	0.438566	-0.123235	0	0	0	0.298058	0.005815	4.000635
3421	0	0	0	-68.202232	-85.544868	995.897644	0	0	0	1.368486	0.439827	-0.123369	0	0	0	0.294944	0.005755	3.958836
3422	0	0	0	-68.186508	-85.200294	991.444763	0	0	0	1.367615	0.439168	-0.123303	0	0	0	0.298839	0.005831	4.011122
3423	0	0	0	-67.61013	-84.502777	987.505981	0	0	0	1.369401	0.439679	-0.123437	0	0	0	0.31858	0.006216	4.276097
3424	0	0	0	-66.034897	-84.669151	985.163269	0	0	0	1.369048	0.439655	-0.123411	0	0	0	0.300766	0.005868	4.036989
3425	0	0	0	-66.141708	-84.501366	979.050537	0	0	0	1.36859	0.439199	-0.123376	0	0	0	0.306908	0.005988	4.119428
3426	0	0	0	-64.79969	-83.272507	978.392334	0	0	0	1.37012	0.439305	-0.12349	0	0	0	0.300542	0.005864	4.033976
3427	0	0	0	-64.611198	-82.752426	973.926331	0	0	0	1.370142	0.440095	-0.123493	0	0	0	0.312629	0.0061	4.196211
3428	0	0	0	-63.988037	-82.926018	970.539917	0	0	0	1.370688	0.439476	-0.123533	0	0	0	0.307262	0.005995	4.124184
3429	0	0	0	-62.630192	-82.745552	967.656555	0	0	0	1.370525	0.439632	-0.123521	0	0	0	0.260499	0.005083	3.496509
3430	0	0	0	-62.397072	-82.74781	963.744385	0	0	0	1.370718	0.438912	-0.123534	0	0	0	0.299751	0.005848	4.02337
3431	0	0	0	-62.126133	-82.226128	960.384949	0	0	0	1.371611	0.43939	-0.123601	0	0	0	0.304319	0.005938	4.084683
3432	0	0	0	-60.666702	-82.222618	954.155762	0	0	0	1.370509	0.43931	-0.123519	0	0	0	0.256672	0.005008	3.445141
3433	0	0	0	-60.664528	-81.178421	951.928467	0	0	0	1.370609	0.439624	-0.123527	0	0	0	0.311089	0.00607	4.175548
3434	0	0	0	-59.93964	-81.528969	945.198181	0	0	0	1.370034	0.438881	-0.123483	0	0	0	0.286068	0.005581	3.839708
3435	0	0	0	-59.641037	-80.306854	944.617737	0	0	0	1.371743	0.439399	-0.123611	0	0	0	0.301054	0.005874	4.040853
3436	0	0	0	-59.459278	-80.133438	942.378296	0	0	0	1.372969	0.440082	-0.123703	0	0	0	0.300875	0.00587	4.038445
3437	0	0	0	-58.607403	-79.611763	935.080872	0	0	0	1.371691	0.439273	-0.123607	0	0	0	0.293063	0.005718	3.933592
3438	0	0	0	-57.164837	-79.77845	933.304382	0	0	0	1.371849	0.439905	-0.12362	0	0	0	0.274565	0.005357	3.685305
3439	0	0	0	-57.240562	-79.433388	929.97113	0	0	0	1.372763	0.439291	-0.123687	0	0	0	0.279816	0.005459	3.755794
3440	0	0	0	-56.06004	-78.730896	927.100098	0	0	0	1.372966	0.439625	-0.123702	0	0	0	0.279009	0.005444	3.744957
3441	0	0	0	-55.441784	-79.425537	925.942322	0	0	0	1.374377	0.440208	-0.123808	0	0	0	0.247967	0.004838	3.328295
3442	0	0	0	-55.338028	-78.558304	920.369263	0	0	0	1.373911	0.439598	-0.123773	0	0	0	0.283076	0.005523	3.799551
3443	0	0	0	-54.527386	-78.03743	912.518494	0	0	0	1.373208	0.439081	-0.12372	0	0	0	0.270338	0.005275	3.628578
3444	0	0	0	-53.83292	-77.858551	912.466492	0	0	0	1.374589	0.439662	-0.123823	0	0	0	0.283726	0.005536	3.808274
3445	0	0	0	-53.118172	-78.032631	907.96228	0	0	0	1.374862	0.439907	-0.123844	0	0	0	0.287412	0.005608	3.857748
3446	0	0	0	-52.325535	-77.507568	904.563965	0	0	0	1.374892	0.439846	-0.123846	0	0	0	0.247057	0.00482	3.316084
3447	0	0	0	-51.783558	-77.857155	900.072937	0	0	0	1.375549	0.439801	-0.123895	0	0	0	0.259801	0.005069	3.48714
3448	0	0	0	-51.040115	-76.112221	896.120117	0	0	0	1.375413	0.439844	-0.123885	0	0	0	0.279824	0.00546	3.755893
3449	0	0	0	-50.408958	-76.113525	890.509094	0	0	0	1.375753	0.439595	-0.12391	0	0	0	0.270139	0.005271	3.625894
3450	0	0	0	-49.141426	-76.106956	888.745483	0	0	0	1.375913	0.440845	-0.123924	0	0	0	0.247339	0.004826	3.319869
3451	0	0	0	-48.737812	-75.584946	884.819763	0	0	0	1.37596	0.439952	-0.123926	0	0	0	0.267322	0.005216	3.588095
3452	0	0	0	-48.248333	-75.584473	882.001343	0	0	0	1.37674	0.43983	-0.123984	0	0	0	0.269014	0.005249	3.610807
3453	0	0	0	-47.540424	-74.71225	877.496033	0	0	0	1.377232	0.440149	-0.124021	0	0	0	0.251146	0.0049	3.370974
3454	0	0	0	-46.954937	-75.409798	873.558655	0	0	0	1.376487	0.440334	-0.123966	0	0	0	0.241558	0.004713	3.242281
3455	0	0	0	-46.809952	-74.541756	868.53894	0	0	0	1.377591	0.439664	-0.124047	0	0	0	0.269272	0.005254	3.614259
3456	0	0	0	-45.710728	-74.015259	864.561462	0	0	0	1.37748	0.43978	-0.124039	0	0	0	0.243498	0.004751	3.268316
3457	0	0	0	-45.905811	-72.977173	857.339539	0	0	0	1.376667	0.439679	-0.123978	0	0	0	0.272258	0.005312	3.654339
3458	0	0	0	-44.544556	-73.319847	854.456543	0	0	0	1.378145	0.439235	-0.124088	0	0	0	0.25093	0.004896	3.368074
3459	0	0	0	-43.668331	-72.967567	852.165161	0	0	0	1.378943	0.440298	-0.124149	0	0	0	0.234585	0.004577	3.148686
3460	0	0	0	-43.298077	-72.274071	845.459717	0	0	0	1.378347	0.439085	-0.124103	0	0	0	0.254013	0.004956	3.409458
3461	0	0	0	-42.604755	-71.920815	845.407532	0	0	0	1.379835	0.440025	-0.124215	0	0	0	0.230852	0.004504	3.098572
3462	0	0	0	-42.063908	-72.096016	840.91626	0	0	0	1.379104	0.440436	-0.124161	0	0	0	0.203332	0.003967	2.729198
3463	0	0	0	-41.187683	-71.743729	838.624878	0	0	0	1.380346	0.43969	-0.124252	0	0	0	0.246751	0.004814	3.311979
3464	0	0	0	-40.919025	-70.873268	835.265198	0	0	0	1.381621	0.440113	-0.124348	0	0	0	0.260632	0.005085	3.498299
3465	0	0	0	-40.027065	-70.176414	828.520874	0	0	0	1.380639	0.439954	-0.124275	0	0	0	0.251911	0.004915	3.381234
3466	0	0	0	-39.92889	-69.830223	825.174683	0	0	0	1.380861	0.440033	-0.124291	0	0	0	0.24936	0.004865	3.347003
3467	0	0	0	-39.512856	-69.83345	819.023254	0	0	0	1.380224	0.439479	-0.124243	0	0	0	0.227821	0.004445	3.057892
3468	0	0	0	-38.688	-69.305496	818.404602	0	0	0	1.382234	0.440187	-0.124394	0	0	0	0.25893	0.005052	3.475445
3469	0	0	0	-37.372517	-68.951454	814.967651	0	0	0	1.381042	0.440415	-0.124305	0	0	0	0.226391	0.004417	3.038693
3470	0	0	0	-37.008991	-68.604622	810.488831	0	0	0	1.382656	0.440578	-0.124426	0	0	0	0.242081	0.004723	3.249301
3471	0	0	0	-36.997715	-68.95549	808.262878	0	0	0	1.38237	0.441489	-0.124406	0	0	0	0.187132	0.003651	2.511746
3472	0	0	0	-35.733601	-68.425766	806.498718	0	0	0	1.383872	0.441168	-0.124517	0	0	0	0.205383	0.004007	2.756727
3473	0	0	0	-34.976601	-67.380455	800.320374	0	0	0	1.383048	0.440519	-0.124455	0	0	0	0.220875	0.004309	2.964657
3474	0	0	0	-34.785835	-67.209137	795.854675	0	0	0	1.383813	0.440507	-0.124512	0	0	0	0.226773	0.004425	3.043823
3475	0	0	0	-34.072224	-67.208832	791.350281	0	0	0	1.383955	0.440964	-0.124523	0	0	0	0.221385	0.004319	2.971506
3476	0	0	0	-33.5495	-65.986885	789.083923	0	0	0	1.384594	0.441038	-0.124571	0	0	0	0.233255	0.004551	3.130831
3477	0	0	0	-33.652885	-66.342255	782.97168	0	0	0	1.385492	0.439473	-0.124635	0	0	0	0.215508	0.004205	2.89262
3478	0	0	0	-32.660854	-66.159836	784.566772	0	0	0	1.38721	0.441017	-0.124766	0	0	0	0.21633	0.004221	2.903651
3479	0	0	0	-32.585892	-65.818649	776.214661	0	0	0	1.385609	0.44061	-0.124646	0	0	0	0.197822	0.00386	2.65524
3480	0	0	0	-32.015106	-65.642189	774.502625	0	0	0	1.385773	0.440902	-0.124658	0	0	0	0.196298	0.00383	2.634778
3481	0	0	0	-32.081825	-65.299217	768.943115	0	0	0	1.385056	0.440471	-0.124604	0	0	0	0.186964	0.003648	2.509498
3482	0	0	0	-31.687809	-64.600731	767.243469	0	0	0	1.387258	0.441148	-0.124769	0	0	0	0.205296	0.004005	2.75556
3483	0	0	0	-31.065651	-64.599937	763.858765	0	0	0	1.387565	0.440879	-0.124792	0	0	0	0.191731	0.003741	2.573475
3484	0	0	0	-30.796997	-63.729481	760.499023	0	0	0	1.388305	0.441513	-0.124848	0	0	0	0.21724	0.004239	2.915872
3485	0	0	0	-30.13703	-63.204742	757.667114	0	0	0	1.388579	0.441073	-0.124868	0	0	0	0.24157	0.004713	3.242436
3486	0	0	0	-29.931564	-63.907433	750.975952	0	0	0	1.387514	0.440123	-0.124787	0	0	0	0.171402	0.003344	2.30062
3487	0	0	0	-29.437647	-63.211525	745.930481	0	0	0	1.386548	0.440002	-0.124715	0	0	0	0.191019	0.003727	2.563917
3488	0	0	0	-28.096668	-63.201248	747.499756	0	0	0	1.388376	0.441266	-0.124853	0	0	0	0.159625	0.003114	2.142543
3489	0	0	0	-28.081062	-62.856674	743.045166	0	0	0	1.388746	0.440751	-0.12488	0	0	0	0.193663	0.003779	2.599417
3490	0	0	0	-28.633856	-63.037327	740.304565	0	0	0	1.388934	0.44111	-0.124894	0	0	0	0.177394	0.003461	2.38104
3491	0	0	0	-27.145609	-62.507774	736.854553	0	0	0	1.3898	0.440525	-0.124958	0	0	0	0.19376	0.00378	2.60072
3492	0	0	0	-26.700777	-61.984959	733.482178	0	0	0	1.390595	0.440458	-0.125017	0	0	0	0.198665	0.003876	2.666556
3493	0	0	0	-26.85998	-62.860085	731.269775	0	0	0	1.390295	0.440726	-0.124995	0	0	0	0.162911	0.003179	2.186651
3494	0	0	0	-26.109705	-62.161449	727.317993	0	0	0	1.390209	0.440531	-0.124988	0	0	0	0.179346	0.003499	2.40724
3495	0	0	0	-25.283703	-61.807873	726.699524	0	0	0	1.391755	0.441662	-0.125105	0	0	0	0.16428	0.003205	2.205022
3496	0	0	0	-24.706186	-61.28474	722.760925	0	0	0	1.392386	0.441816	-0.125152	0	0	0	0.175584	0.003426	2.356749
3497	0	0	0	-25.088488	-60.94112	720.006836	0	0	0	1.393582	0.441524	-0.125241	0	0	0	0.186251	0.003634	2.499926
3498	0	0	0	-24.515533	-59.720459	716.067627	0	0	0	1.39252	0.44172	-0.125162	0	0	0	0.191762	0.003741	2.573892
3499	0	0	0	-24.535227	-61.64156	713.289856	0	0	0	1.393018	0.441608	-0.125199	0	0	0	0.172583	0.003367	2.316475
3500	0	0	0	-23.874126	-61.291206	710.458069	0	0	0	1.393325	0.441665	-0.125222	0	0	0	0.174227	0.003399	2.338536
3501	0	0	0	-23.869682	-60.595768	708.231079	0	0	0	1.394031	0.440988	-0.125274	0	0	0	0.181311	0.003538	2.433623
3502	0	0	0	-22.948809	-60.765823	706.493591	0	0	0	1.394005	0.442004	-0.125273	0	0	0	0.163913	0.003198	2.200099
3503	0	0	0	-21.937632	-60.761986	703.636169	0	0	0	1.395093	0.441678	-0.125354	0	0	0	0.160191	0.003125	2.150144
3504	0	0	0	-21.584242	-60.238686	701.383484	0	0	0	1.395834	0.441711	-0.125409	0	0	0	0.18249	0.003561	2.44944
3505	0	0	0	-21.698914	-60.243191	697.497192	0	0	0	1.395462	0.440724	-0.12538	0	0	0	0.162307	0.003167	2.178542
3506	0	0	0	-20.81813	-60.588436	695.206421	0	0	0	1.395237	0.441966	-0.125365	0	0	0	0.161353	0.003148	2.165742
3507	0	0	0	-21.120264	-59.89444	693.558777	0	0	0	1.396131	0.44234	-0.125432	0	0	0	0.173247	0.00338	2.325378
3508	0	0	0	-20.376713	-59.542473	691.833618	0	0	0	1.396354	0.442498	-0.125449	0	0	0	0.168516	0.003288	2.26188
3509	0	0	0	-20.307234	-61.115295	687.935974	0	0	0	1.395987	0.442495	-0.125422	0	0	0	0.149436	0.002916	2.005786
3510	0	0	0	-20.441158	-59.548271	686.274414	0	0	0	1.396912	0.442011	-0.12549	0	0	0	0.152885	0.002983	2.052074
3511	0	0	0	-19.822309	-60.417297	685.11676	0	0	0	1.398346	0.442412	-0.125597	0	0	0	0.186117	0.003631	2.498129
3512	0	0	0	-19.890173	-59.899948	679.557068	0	0	0	1.396357	0.441379	-0.125448	0	0	0	0.16057	0.003133	2.155224
3513	0	0	0	-18.803267	-60.241169	680.032959	0	0	0	1.398435	0.442449	-0.125604	0	0	0	0.144387	0.002817	1.938016
3514	0	0	0	-18.623785	-59.718994	677.793213	0	0	0	1.39843	0.441726	-0.125603	0	0	0	0.120745	0.002356	1.620677
3515	0	0	0	-18.60919	-59.200035	673.340149	0	0	0	1.397862	0.441927	-0.125561	0	0	0	0.154611	0.003017	2.075242
3516	0	0	0	-18.513186	-59.898048	672.221191	0	0	0	1.399026	0.441968	-0.125647	0	0	0	0.166164	0.003242	2.230306
3517	0	0	0	-17.639233	-59.196999	669.929504	0	0	0	1.398814	0.441819	-0.125631	0	0	0	0.138087	0.002694	1.853457
3518	0	0	0	-18.756086	-59.207439	666.674255	0	0	0	1.39908	0.44228	-0.125652	0	0	0	0.180718	0.003526	2.425666
3519	0	0	0	-18.317978	-59.031296	665.528564	0	0	0	1.399239	0.441618	-0.125663	0	0	0	0.175747	0.003429	2.358932
3520	0	0	0	-17.015945	-59.370594	666.544861	0	0	0	1.401579	0.442282	-0.125838	0	0	0	0.160637	0.003134	2.156121
3521	0	0	0	-16.431707	-58.500786	660.379639	0	0	0	1.39914	0.442257	-0.125656	0	0	0	0.135936	0.002652	1.824575
3522	0	0	0	-17.51292	-59.031479	659.904541	0	0	0	1.400701	0.44227	-0.125773	0	0	0	0.130706	0.00255	1.754381
3523	0	0	0	-16.68578	-58.852283	659.286255	0	0	0	1.401098	0.441945	-0.125802	0	0	0	0.131271	0.002561	1.761959
3524	0	0	0	-15.90328	-58.150749	658.114136	0	0	0	1.40208	0.442487	-0.125876	0	0	0	0.118079	0.002304	1.584894
3525	0	0	0	-16.14607	-58.853104	654.7948	0	0	0	1.401374	0.442311	-0.125823	0	0	0	0.097767	0.001908	1.312259
3526	0	0	0	-15.759324	-58.501286	655.321899	0	0	0	1.404278	0.442117	-0.126039	0	0	0	0.134928	0.002633	1.811056
3527	0	0	0	-15.226341	-58.848778	653.057068	0	0	0	1.40351	0.442658	-0.125982	0	0	0	0.097406	0.0019	1.307412
3528	0	0	0	-15.261979	-58.328529	650.276978	0	0	0	1.403032	0.441948	-0.125946	0	0	0	0.138176	0.002696	1.854644
3529	0	0	0	-15.341012	-58.853287	649.170837	0	0	0	1.403695	0.441608	-0.125995	0	0	0	0.127915	0.002496	1.716915
3530	0	0	0	-15.511606	-57.984589	646.956604	0	0	0	1.403401	0.442059	-0.125973	0	0	0	0.14556	0.00284	1.953756
3531	0	0	0	-14.906316	-58.153996	648.024597	0	0	0	1.405474	0.442557	-0.126129	0	0	0	0.136994	0.002673	1.838786
3532	0	0	0	-14.071319	-57.802513	645.17981	0	0	0	1.404256	0.442614	-0.126038	0	0	0	0.124011	0.00242	1.664522
3533	0	0	0	-13.839214	-59.023354	643.495117	0	0	0	1.404479	0.44186	-0.126053	0	0	0	0.112837	0.002202	1.514538
3534	0	0	0	-13.152723	-57.623806	643.441956	0	0	0	1.406163	0.442186	-0.126179	0	0	0	0.112994	0.002205	1.516646
3535	0	0	0	-13.091218	-57.975952	639.54303	0	0	0	1.405283	0.442079	-0.126114	0	0	0	0.120458	0.00235	1.616824
3536	0	0	0	-12.177076	-58.49268	640.032104	0	0	0	1.406653	0.442596	-0.126217	0	0	0	0.103517	0.00202	1.389444
3537	0	0	0	-12.353253	-58.145039	640.044678	0	0	0	1.406638	0.442625	-0.126216	0	0	0	0.100983	0.00197	1.355434
3538	0	0	0	-12.733274	-58.150185	637.291016	0	0	0	1.405855	0.442857	-0.126157	0	0	0	0.082573	0.001611	1.108326
3539	0	0	0	-12.171489	-57.971626	637.805359	0	0	0	1.406653	0.443229	-0.126217	0	0	0	0.096933	0.001891	1.301067
3540	0	0	0	-11.868328	-57.447037	637.225586	0	0	0	1.406744	0.443723	-0.126225	0	0	0	0.099928	0.00195	1.341271
3541	0	0	0	-11.12478	-57.09507	635.500427	0	0	0	1.407842	0.443503	-0.126306	0	0	0	0.100544	0.001962	1.349538
3542	0	0	0	-10.560714	-57.265278	636.015076	0	0	0	1.409193	0.443248	-0.126407	0	0	0	0.124641	0.002432	1.672976
3543	0	0	0	-10.936183	-57.967949	633.262024	0	0	0	1.408689	0.44383	-0.12637	0	0	0	0.099142	0.001934	1.330716
3544	0	0	0	-10.289779	-56.743587	632.655701	0	0	0	1.409098	0.442975	-0.126399	0	0	0	0.106203	0.002072	1.425499
3545	0	0	0	-9.725713	-56.913795	633.170288	0	0	0	1.409894	0.444128	-0.12646	0	0	0	0.078726	0.001536	1.056685
3546	0	0	0	-8.798119	-56.737179	629.206116	0	0	0	1.409107	0.442453	-0.126399	0	0	0	0.064169	0.001252	0.861304
3547	0	0	0	-8.728089	-56.210331	632.538574	0	0	0	1.410604	0.444039	-0.126513	0	0	0	0.075438	0.001472	1.012559
3548	0	0	0	-9.314126	-57.612465	629.24585	0	0	0	1.410451	0.442388	-0.126499	0	0	0	0.083389	0.001627	1.119276
3549	0	0	0	-9.004375	-56.741203	626.437683	0	0	0	1.41029	0.442089	-0.126487	0	0	0	0.103144	0.002012	1.38444
3550	0	0	0	-7.754715	-56.730442	629.128418	0	0	0	1.410861	0.442465	-0.12653	0	0	0	0.058034	0.001132	0.778955
3551	0	0	0	-7.370246	-56.029861	629.655151	0	0	0	1.412473	0.444108	-0.126652	0	0	0	0.07668	0.001496	1.029227
3552	0	0	0	-8.352277	-56.388752	625.832214	0	0	0	1.410128	0.444205	-0.126478	0	0	0	0.074629	0.001456	1.0017
3553	0	0	0	-7.054801	-56.030518	626.847839	0	0	0	1.412045	0.443538	-0.12662	0	0	0	0.07579	0.001479	1.017286
3554	0	0	0	-6.788905	-56.029877	625.71521	0	0	0	1.411938	0.443839	-0.126612	0	0	0	0.075021	0.001464	1.00696
3555	0	0	0	-8.040112	-55.866257	623.026184	0	0	0	1.411095	0.442662	-0.126548	0	0	0	0.076557	0.001494	1.027576
3556	0	0	0	-5.529237	-56.195591	626.177979	0	0	0	1.413643	0.443786	-0.126739	0	0	0	0.052891	0.001032	0.709928
3557	0	0	0	-5.872591	-55.502403	623.97699	0	0	0	1.413365	0.443428	-0.126718	0	0	0	0.078176	0.001525	1.049307
3558	0	0	0	-5.258297	-55.673901	622.818665	0	0	0	1.413851	0.443514	-0.126754	0	0	0	0.062457	0.001219	0.838319
3559	0	0	0	-5.306355	-54.62841	622.264282	0	0	0	1.414487	0.443247	-0.126801	0	0	0	0.084118	0.001641	1.129062
3560	0	0	0	-4.227313	-55.141922	624.966736	0	0	0	1.415297	0.445005	-0.126864	0	0	0	0.033612	0.000656	0.451157
3561	0	0	0	-4.253845	-56.016731	622.187927	0	0	0	1.414571	0.444153	-0.126809	0	0	0	0.032776	0.000639	0.439931
3562	0	0	0	-4.301903	-54.971241	621.633545	0	0	0	1.414649	0.443678	-0.126814	0	0	0	0.031238	0.000609	0.419289
3563	0	0	0	-3.819148	-55.31744	621.041687	0	0	0	1.415331	0.443496	-0.126864	0	0	0	0.022026	0.00043	0.29564
3564	0	0	0	-3.820287	-55.143059	621.041504	0	0	0	1.415896	0.443104	-0.126906	0	0	0	0.050414	0.000984	0.676674
3565	0	0	0	-3.250638	-54.792213	619.329346	0	0	0	1.415053	0.443688	-0.126844	0	0	0	0.036283	0.000708	0.487005
3566	0	0	0	-2.992007	-55.138248	620.423401	0	0	0	1.41548	0.443767	-0.126876	0	0	0	0.013355	0.000261	0.179255
3567	0	0	0	-2.557315	-54.438957	619.277161	0	0	0	1.415112	0.443924	-0.126849	0	0	0	0.04882	0.000953	0.655277
3568	0	0	0	-2.814798	-54.267303	618.18335	0	0	0	1.414685	0.443624	-0.126816	0	0	0	0.004804	0.000094	0.064483
3569	0	0	0	-1.693504	-53.561428	619.211548	0	0	0	1.416592	0.444421	-0.12696	0	0	0	0.024342	0.000475	0.326725
3570	0	0	0	-2.476003	-54.262966	620.383667	0	0	0	1.417209	0.444265	-0.127005	0	0	0	0.043	0.000839	0.577166
3571	0	0	0	-1.340011	-54.431095	619.186462	0	0	0	1.418029	0.444767	-0.127067	0	0	0	0.00433	0.000084	0.058119
3572	0	0	0	-1.771394	-54.260567	618.105591	0	0	0	1.417596	0.443849	-0.127034	0	0	0	0.007836	0.000153	0.105171
3573	0	0	0	-0.723547	-53.558392	615.800903	0	0	0	1.417166	0.443485	-0.127001	0	0	0	-0.012808	-0.00025	-0.171911
3574	0	0	0	-0.85736	-53.384331	616.367004	0	0	0	1.417642	0.44304	-0.127036	0	0	0	-0.009522	-0.000186	-0.127802
3575	0	0	0	-0.211987	-53.378548	617.988159	0	0	0	1.418012	0.444133	-0.127065	0	0	0	-0.002367	-0.000046	-0.031777
3576	0	0	0	0.00086	-53.027309	618.528198	0	0	0	1.419643	0.443918	-0.127186	0	0	0	0.013971	0.000273	0.187519
3577	0	0	0	0.881642	-53.373096	616.237427	0	0	0	1.418078	0.442836	-0.127068	0	0	0	-0.013517	-0.000264	-0.181424
3578	0	0	0	-0.029084	-53.379517	615.748901	0	0	0	1.418361	0.443301	-0.12709	0	0	0	-0.013422	-0.000262	-0.180157
3579	0	0	0	0.826858	-52.673733	617.909729	0	0	0	1.419516	0.443791	-0.127177	0	0	0	0.008483	0.000166	0.113864
3580	0	0	0	1.358698	-52.84684	615.644714	0	0	0	1.417351	0.442926	-0.127014	0	0	0	-0.003874	-0.000076	-0.052005
3581	0	0	0	0.575068	-53.374538	616.816711	0	0	0	1.418525	0.444444	-0.127104	0	0	0	-0.007186	-0.00014	-0.096451
3582	0	0	0	1.144713	-53.023148	615.104492	0	0	0	1.419397	0.44318	-0.127167	0	0	0	-0.024185	-0.000472	-0.324615
3583	0	0	0	1.497074	-53.718975	615.079285	0	0	0	1.418859	0.443323	-0.127127	0	0	0	-0.037692	-0.000735	-0.505922
3584	0	0	0	1.517904	-51.97171	617.857239	0	0	0	1.421546	0.44469	-0.127329	0	0	0	0.010812	0.000211	0.145116
3585	0	0	0	2.309514	-52.665234	616.686462	0	0	0	1.420376	0.443896	-0.127241	0	0	0	-0.024905	-0.000486	-0.33428
3586	0	0	0	2.179114	-53.014317	617.253052	0	0	0	1.420846	0.443819	-0.127276	0	0	0	-0.004753	-0.000093	-0.063793
3587	0	0	0	2.914805	-52.834637	617.754395	0	0	0	1.420267	0.442955	-0.127231	0	0	0	-0.02661	-0.000519	-0.357172
3588	0	0	0	3.481037	-51.960648	616.041748	0	0	0	1.420279	0.443799	-0.127234	0	0	0	-0.029079	-0.000567	-0.390315
3589	0	0	0	3.221379	-52.833195	617.175171	0	0	0	1.419525	0.443619	-0.127177	0	0	0	-0.052406	-0.001022	-0.703411
3590	0	0	0	3.16215	-52.829811	621.074341	0	0	0	1.422304	0.444729	-0.127386	0	0	0	-0.01872	-0.000365	-0.251262
3591	0	0	0	3.771885	-52.30378	619.915344	0	0	0	1.420841	0.44466	-0.127277	0	0	0	-0.040792	-0.000796	-0.547526
3592	0	0	0	4.07732	-52.127956	619.335938	0	0	0	1.421796	0.444525	-0.127348	0	0	0	-0.032775	-0.000639	-0.439916
3593	0	0	0	4.748565	-51.954075	614.278076	0	0	0	1.42093	0.443123	-0.127281	0	0	0	-0.05329	-0.00104	-0.715275
3594	0	0	0	5.082916	-52.645168	618.705383	0	0	0	1.422253	0.443915	-0.127381	0	0	0	-0.067453	-0.001316	-0.905374
3595	0	0	0	4.60803	-52.126682	617.070801	0	0	0	1.421062	0.44307	-0.127291	0	0	0	-0.034794	-0.000679	-0.467018
3596	0	0	0	5.776239	-52.291908	618.653198	0	0	0	1.42175	0.443942	-0.127343	0	0	0	-0.067354	-0.001314	-0.904053
3597	0	0	0	6.502927	-52.110138	621.380798	0	0	0	1.423064	0.445359	-0.127443	0	0	0	-0.080992	-0.00158	-1.087108
3598	0	0	0	5.640148	-51.769081	619.218994	0	0	0	1.422783	0.443533	-0.12742	0	0	0	-0.034932	-0.000682	-0.468872
3599	0	0	0	6.547569	-52.632481	621.934692	0	0	0	1.424112	0.44404	-0.127519	0	0	0	-0.059979	-0.00117	-0.805059
3600	0	0	0	5.726015	-52.290619	620.326172	0	0	0	1.421778	0.443177	-0.127344	0	0	0	-0.041103	-0.000802	-0.551695
3601	0	0	0	7.369015	-51.581375	621.315552	0	0	0	1.423991	0.443769	-0.12751	0	0	0	-0.042919	-0.000837	-0.576077
3602	0	0	0	7.284395	-52.627182	622.436157	0	0	0	1.423251	0.443781	-0.127455	0	0	0	-0.060867	-0.001188	-0.81698
3603	0	0	0	7.761456	-52.101471	621.843445	0	0	0	1.423098	0.443669	-0.127443	0	0	0	-0.064674	-0.001262	-0.868078
3604	0	0	0	8.531642	-52.267658	625.124695	0	0	0	1.424876	0.444798	-0.127577	0	0	0	-0.081258	-0.001585	-1.090668
3605	0	0	0	8.879444	-52.265411	625.098816	0	0	0	1.424353	0.444183	-0.127538	0	0	0	-0.080699	-0.001574	-1.083169
3606	0	0	0	8.877167	-51.916649	625.09845	0	0	0	1.424075	0.444008	-0.127517	0	0	0	-0.080969	-0.00158	-1.0868
3607	0	0	0	9.361056	-52.437225	624.506775	0	0	0	1.42393	0.442991	-0.127504	0	0	0	-0.099505	-0.001941	-1.335594
3608	0	0	0	9.699991	-52.432884	626.708923	0	0	0	1.423883	0.444831	-0.127503	0	0	0	-0.090801	-0.001772	-1.218766
3609	0	0	0	10.008711	-52.780209	626.128235	0	0	0	1.424555	0.444245	-0.127553	0	0	0	-0.080551	-0.001572	-1.081188
3610	0	0	0	10.213829	-52.601807	628.896484	0	0	0	1.425249	0.444626	-0.127605	0	0	0	-0.086752	-0.001693	-1.164422
3611	0	0	0	10.692028	-52.250473	628.303955	0	0	0	1.425108	0.443286	-0.127593	0	0	0	-0.079349	-0.001548	-1.065054
3612	0	0	0	11.207008	-52.593777	630.49176	0	0	0	1.425626	0.444885	-0.127633	0	0	0	-0.107949	-0.002106	-1.44893
3613	0	0	0	11.729849	-52.76479	630.453003	0	0	0	1.42595	0.444266	-0.127657	0	0	0	-0.087612	-0.001709	-1.175954
3614	0	0	0	12.246992	-52.063889	630.413452	0	0	0	1.425444	0.443918	-0.127618	0	0	0	-0.084081	-0.00164	-1.12857
